Order,PID,MS.SubClass,MS.Zoning,Lot.Frontage,Lot.Area,Street,Alley,Lot.Shape,Land.Contour,Utilities,Lot.Config,Land.Slope,Neighborhood,Condition.1,Condition.2,Bldg.Type,House.Style,Overall.Qual,Overall.Cond,Year.Built,Year.Remod.Add,Roof.Style,Roof.Matl,Exterior.1st,Exterior.2nd,Mas.Vnr.Type,Mas.Vnr.Area,Exter.Qual,Exter.Cond,Foundation,Bsmt.Qual,Bsmt.Cond,Bsmt.Exposure,BsmtFin.Type.1,BsmtFin.SF.1,BsmtFin.Type.2,BsmtFin.SF.2,Bsmt.Unf.SF,Total.Bsmt.SF,Heating,Heating.QC,Central.Air,Electrical,X1st.Flr.SF,X2nd.Flr.SF,Low.Qual.Fin.SF,Gr.Liv.Area,Bsmt.Full.Bath,Bsmt.Half.Bath,Full.Bath,Half.Bath,Bedroom.AbvGr,Kitchen.AbvGr,Kitchen.Qual,TotRms.AbvGrd,Functional,Fireplaces,Fireplace.Qu,Garage.Type,Garage.Yr.Blt,Garage.Finish,Garage.Cars,Garage.Area,Garage.Qual,Garage.Cond,Paved.Drive,Wood.Deck.SF,Open.Porch.SF,Enclosed.Porch,X3Ssn.Porch,Screen.Porch,Pool.Area,Pool.QC,Fence,Misc.Feature,Misc.Val,Mo.Sold,Yr.Sold,Sale.Type,Sale.Condition,SalePrice
436,528116010,20,1,129.0,16870,1,0,1,1,1,5,1,7,1,1,1,1,8,5,2004,2005,1,1,2,2,3,238.0,2,1,2,3,2,1,4,1531,1,0,251,1782,1,3,1,1,1782,0,0,1782,1,0,2,0,3,1,2,7,1,2,1,1,2004.0,1,3.0,932.0,1,1,2,99,82,0,0,0,0,0,0,0,0,4,2009,1,1,296000
437,528118060,60,1,59.0,23303,1,0,4,1,1,3,1,7,1,1,1,2,8,5,2007,2007,2,1,2,2,1,20.0,2,1,2,3,2,4,4,1230,1,0,278,1508,1,3,1,1,1508,1012,0,2520,1,0,2,1,5,1,3,10,1,1,1,2,2007.0,1,3.0,640.0,1,1,2,192,273,0,0,0,0,0,0,0,0,6,2009,1,3,409900
438,528120020,20,1,87.0,11146,1,0,1,1,1,2,1,7,1,1,1,1,8,5,2006,2006,2,1,2,2,1,250.0,2,1,2,3,2,4,5,0,1,0,1709,1709,1,3,1,1,1717,0,0,1717,0,0,2,0,3,1,2,7,1,1,1,1,2006.0,3,3.0,908.0,1,1,2,169,39,0,0,0,0,0,0,0,0,7,2009,1,1,255500
441,528120170,20,1,77.0,10872,1,0,1,1,1,2,1,7,1,1,1,1,9,5,2006,2006,2,1,2,2,1,122.0,2,1,2,3,1,4,4,1037,1,0,467,1504,1,3,1,1,1531,0,0,1531,1,0,2,0,2,1,3,6,1,1,1,1,2006.0,1,3.0,700.0,1,1,2,184,52,0,0,0,0,0,0,0,0,2,2009,1,1,300000
442,528138010,20,1,102.0,13514,1,0,1,1,1,1,1,7,1,1,1,1,9,5,2008,2008,1,1,2,2,2,285.0,3,1,2,3,2,2,4,1142,1,0,632,1774,1,3,1,1,1808,0,0,1808,1,0,2,0,3,1,3,7,1,1,1,1,2008.0,1,3.0,850.0,1,1,2,200,26,0,0,0,0,0,0,0,0,3,2009,1,1,324000
444,528142090,20,1,107.0,11362,1,0,1,1,1,2,1,7,1,1,1,1,8,5,2004,2005,2,1,7,8,1,42.0,2,1,2,3,2,3,4,1039,1,0,797,1836,1,3,1,1,1836,0,0,1836,1,0,2,0,3,1,2,7,1,1,1,1,2004.0,1,3.0,862.0,1,1,2,125,185,0,0,0,0,0,0,0,0,3,2009,1,1,280000
445,528142130,20,1,85.0,10655,1,0,1,1,1,2,1,7,1,1,1,1,8,5,2003,2004,2,1,2,2,3,296.0,2,1,2,2,2,2,4,1124,0,479,1603,3206,1,3,1,1,1629,0,0,1629,1,0,2,0,3,1,2,7,1,1,1,1,2003.0,3,3.0,880.0,1,1,2,0,0,0,0,0,0,0,0,0,0,10,2009,1,1,284000
447,528144020,20,1,79.0,9541,1,0,1,1,1,2,1,7,1,1,1,1,7,5,2009,2009,2,1,2,2,1,268.0,2,1,2,2,2,2,5,0,1,0,1502,1502,1,3,1,1,1502,0,0,1502,0,0,2,0,3,1,2,7,1,0,0,1,2009.0,3,2.0,644.0,1,1,2,0,114,0,0,0,0,0,0,0,0,9,2009,2,2,233170
450,528168030,60,1,96.0,13262,1,0,1,1,1,2,1,7,1,1,1,2,8,5,2003,2004,2,1,2,2,1,186.0,2,1,2,2,2,2,5,0,1,0,1082,1082,1,3,1,1,1105,1295,0,2400,0,0,3,1,4,1,2,10,1,1,1,2,2003.0,1,3.0,730.0,1,1,2,114,40,0,0,0,0,0,0,0,0,6,2009,1,1,290000
453,528174060,120,1,34.0,5381,1,0,1,1,1,2,1,7,1,1,3,1,6,5,2005,2005,2,1,2,2,1,135.0,2,1,2,2,2,4,3,900,1,0,406,1306,1,3,1,1,1306,0,0,1306,1,0,2,0,1,1,2,5,1,1,1,1,2005.0,3,2.0,624.0,1,1,2,170,63,0,0,0,0,0,0,0,0,8,2009,1,1,196000
454,528174070,120,1,34.0,5122,1,0,1,1,1,2,1,7,1,1,3,1,6,5,2005,2005,2,1,2,2,1,135.0,2,1,2,2,2,4,4,881,1,0,425,1306,1,3,1,1,1306,0,0,1306,1,0,2,0,1,1,2,5,1,1,1,1,2005.0,3,2.0,624.0,1,1,2,170,63,0,0,0,0,0,0,0,0,3,2009,1,1,184500
456,528175060,120,1,34.0,5001,1,0,1,1,1,2,1,7,1,1,3,1,7,5,2007,2008,2,1,2,2,1,166.0,2,1,2,2,2,2,4,904,1,0,410,1314,1,3,1,1,1314,0,0,1314,1,0,2,0,2,1,2,6,1,1,1,1,2008.0,3,2.0,626.0,1,1,2,172,62,0,0,0,0,0,0,0,0,7,2009,1,1,230000
457,528176030,20,1,100.0,14836,1,0,1,2,1,2,2,7,1,1,1,1,10,5,2004,2005,1,1,4,5,1,730.0,3,1,2,3,2,1,4,2146,1,0,346,2492,1,3,1,1,2492,0,0,2492,1,0,2,1,2,1,3,8,1,1,4,1,2004.0,1,3.0,949.0,1,1,2,226,235,0,0,0,0,0,0,0,0,2,2009,1,4,552000
458,528178010,20,1,117.0,15262,1,0,1,1,1,1,1,7,1,1,1,1,8,5,2003,2004,1,1,2,2,3,470.0,2,1,2,3,2,1,4,1557,1,0,643,2200,1,3,1,1,2200,0,0,2200,1,0,2,1,3,1,3,8,1,1,1,1,2003.0,1,3.0,685.0,1,1,2,208,55,0,0,0,0,0,0,0,0,7,2009,1,1,382500
459,528180120,120,1,44.0,7390,1,0,1,1,1,2,1,7,1,1,2,1,9,5,2008,2009,1,1,7,8,3,308.0,3,1,2,3,2,2,4,800,1,0,1084,1884,1,3,1,1,1884,0,0,1884,1,0,2,0,2,1,3,6,1,1,1,1,2008.0,1,2.0,649.0,1,1,2,231,90,0,0,0,0,0,0,0,0,5,2009,2,2,320000
461,528186010,20,1,129.0,16770,1,0,2,1,1,1,1,7,1,1,1,1,8,5,2002,2003,1,1,2,2,3,270.0,2,1,2,3,2,1,4,1196,1,0,516,1712,1,3,1,1,1712,0,0,1712,1,0,2,0,3,1,2,8,1,1,1,1,2002.0,3,3.0,701.0,1,1,2,218,183,0,0,0,0,0,0,0,0,9,2009,1,1,286500
462,528186180,120,1,48.0,6240,1,0,2,1,1,2,1,7,1,1,2,1,8,5,2006,2006,1,1,7,8,3,176.0,2,1,2,2,2,2,4,863,1,0,461,1324,1,3,1,1,1324,0,0,1324,1,0,2,0,2,1,2,6,1,1,1,1,2006.0,1,2.0,550.0,1,1,2,192,38,0,0,0,0,0,0,0,0,12,2009,1,1,254000
463,528188020,120,1,48.0,3480,1,0,2,1,1,2,1,7,1,1,2,1,7,5,2003,2003,2,1,2,2,1,163.0,2,1,2,2,2,2,5,0,1,0,1405,1405,1,3,1,1,1405,0,0,1405,0,0,2,0,2,1,2,6,1,1,2,1,2003.0,3,2.0,478.0,1,1,2,148,36,0,0,0,0,0,0,0,0,11,2009,1,1,173000
464,528188060,160,1,36.0,2268,1,0,2,1,1,2,1,7,1,1,3,2,7,5,2003,2004,2,1,2,7,1,106.0,2,1,2,2,2,2,4,567,1,0,197,764,1,3,1,1,764,862,0,1626,0,0,2,0,2,1,2,6,1,0,0,2,2003.0,3,2.0,474.0,1,1,2,0,27,0,0,0,0,0,0,0,0,7,2009,1,1,173000
465,528218090,60,1,63.0,10928,1,0,2,1,1,2,1,2,9,1,1,2,7,5,2005,2005,2,1,2,2,2,0.0,2,1,2,2,1,2,5,0,1,0,728,728,1,3,1,1,728,728,0,1456,0,0,2,1,3,1,2,8,1,1,1,1,2005.0,1,2.0,390.0,1,1,2,100,0,0,0,0,0,0,0,0,0,6,2009,1,1,184000
467,528221060,60,1,149.0,12589,1,0,3,1,1,2,1,2,1,1,1,2,6,5,2005,2005,2,1,2,2,2,0.0,2,1,2,2,2,2,5,0,1,0,742,742,1,3,1,1,742,742,0,1484,0,0,2,1,3,1,2,8,1,1,1,1,2005.0,1,2.0,390.0,1,1,2,36,24,0,0,0,0,0,0,0,0,6,2009,1,1,174000
468,528221070,60,1,122.0,11911,1,0,3,1,1,2,1,2,1,1,1,2,6,5,2005,2005,2,1,2,2,2,0.0,2,1,2,2,2,4,5,0,1,0,684,684,1,3,1,1,684,876,0,1560,0,0,2,1,3,1,2,6,1,1,1,2,2005.0,1,2.0,400.0,1,1,2,100,38,0,0,0,0,0,0,0,0,3,2009,1,1,174000
469,528228290,120,1,53.0,3684,1,0,2,1,1,2,1,8,1,1,2,1,7,5,2007,2007,1,1,2,2,3,130.0,2,1,2,2,2,2,5,0,1,0,1373,1373,1,3,1,1,1555,0,0,1555,0,0,2,0,2,1,2,7,1,1,2,1,2007.0,1,3.0,660.0,1,1,2,143,20,0,0,0,0,0,0,0,0,6,2009,1,1,174000
470,528228295,120,1,51.0,3635,1,0,2,1,1,2,1,8,1,1,2,1,7,5,2007,2007,1,1,2,2,3,130.0,2,1,2,2,2,2,3,988,1,0,398,1386,1,3,1,1,1569,0,0,1569,0,1,2,0,1,1,2,7,1,1,2,1,2007.0,3,3.0,660.0,1,1,2,143,20,0,0,0,0,0,0,0,0,5,2009,1,1,175900
471,528228435,120,1,43.0,3182,1,0,2,1,1,2,1,8,1,1,2,1,7,5,2005,2006,2,1,2,2,3,16.0,2,1,2,2,2,4,4,16,1,0,1357,1373,1,3,1,1,1555,0,0,1555,0,0,2,0,2,1,2,7,1,1,2,1,2005.0,1,2.0,430.0,1,1,2,143,20,0,0,0,0,0,0,0,0,5,2009,1,1,192500
472,528228450,120,1,43.0,3182,1,0,2,1,1,2,1,8,1,1,2,1,7,5,2005,2006,2,1,2,2,3,16.0,2,1,2,2,2,2,4,16,1,0,1330,1346,1,3,1,1,1504,0,0,1504,0,0,2,0,1,1,2,7,1,1,1,1,2005.0,1,2.0,457.0,1,1,2,156,0,0,0,0,0,0,0,0,0,5,2009,1,1,181000
473,528228455,120,1,43.0,3182,1,0,2,1,1,2,1,8,1,1,2,1,7,5,2005,2006,2,1,2,2,3,16.0,2,1,2,2,2,4,4,16,1,0,1204,1220,1,3,1,1,1220,0,0,1220,0,0,2,0,2,1,2,5,1,1,1,1,2005.0,1,2.0,397.0,1,1,2,100,16,0,0,0,0,0,0,0,0,8,2009,1,1,180000
474,528228460,120,1,43.0,3182,1,0,2,1,1,2,1,8,1,1,2,1,7,5,2005,2006,2,1,2,2,3,11.0,2,1,2,2,2,2,4,16,1,0,1129,1145,1,3,1,1,1145,0,0,1145,0,0,2,0,2,1,2,5,1,1,1,1,2005.0,1,2.0,397.0,1,1,2,100,16,0,0,0,0,0,0,0,0,9,2009,1,1,160200
475,528235010,60,1,71.0,7795,1,0,1,1,1,2,1,2,1,1,1,2,7,5,2004,2005,2,1,2,2,2,0.0,2,1,2,2,2,2,4,425,1,0,291,716,1,3,1,1,716,716,0,1432,1,0,2,1,3,1,2,6,1,1,1,1,2004.0,1,2.0,432.0,1,1,2,100,51,0,0,0,0,0,0,0,0,7,2009,1,1,188500
478,528240030,60,1,62.0,7984,1,0,1,1,1,2,1,2,1,1,1,2,7,5,2004,2005,2,1,2,2,3,200.0,2,1,2,2,2,2,5,0,1,0,868,868,1,3,1,1,868,762,0,1630,0,0,2,1,3,1,2,7,1,1,1,2,2004.0,1,2.0,436.0,1,1,2,120,48,0,0,0,0,0,0,0,0,9,2009,1,1,189500
479,528240060,80,1,0.0,7750,1,0,2,1,1,2,1,2,1,1,1,5,8,5,2002,2002,1,1,2,2,2,0.0,2,1,2,2,2,2,4,353,1,0,55,408,1,3,1,1,779,640,0,1419,1,0,2,1,3,1,2,7,1,1,2,2,2002.0,1,2.0,527.0,1,1,2,120,0,0,0,0,0,0,0,0,0,3,2009,1,1,184100
481,528250020,60,1,0.0,8965,1,0,1,1,1,2,1,2,1,1,1,2,7,5,2003,2003,2,1,2,2,2,0.0,2,1,2,2,2,2,4,652,1,0,130,782,1,3,1,1,806,683,0,1489,1,0,2,1,3,1,2,8,1,1,1,1,2003.0,1,2.0,400.0,1,1,2,0,75,0,0,0,0,0,0,0,0,6,2009,1,1,192000
482,528250040,60,1,0.0,8174,1,0,1,1,1,2,1,2,1,1,1,2,7,5,2003,2003,2,1,2,2,2,0.0,2,1,2,2,2,2,4,494,1,0,204,698,1,3,1,1,698,644,0,1342,1,0,2,1,3,1,2,7,1,1,2,1,2003.0,1,2.0,393.0,1,1,2,100,56,0,0,0,0,0,0,0,0,5,2009,1,1,178000
483,528253010,120,1,34.0,5063,1,0,2,1,1,2,1,7,1,1,3,1,7,5,2007,2008,2,1,2,2,1,166.0,2,1,2,2,2,2,4,904,1,0,410,1314,1,3,1,1,1314,0,0,1314,1,0,2,0,2,1,2,6,1,1,1,1,2008.0,3,2.0,626.0,1,1,2,172,62,0,0,0,0,0,0,0,0,4,2009,8,1,207500
484,528275070,60,1,0.0,8795,1,0,1,1,1,2,1,2,1,1,1,2,7,5,2000,2000,2,1,2,2,2,0.0,2,1,2,2,2,2,4,300,1,0,652,952,1,3,1,1,980,1276,0,2256,0,0,2,1,4,1,2,8,1,1,2,2,2000.0,1,2.0,554.0,1,1,2,224,54,0,0,0,0,0,0,0,0,4,2009,1,1,236000
485,528275160,60,1,0.0,12891,1,0,1,1,1,1,1,2,1,1,1,2,8,5,2002,2002,2,1,2,2,0,0.0,2,1,2,3,2,2,4,651,1,0,219,870,1,3,1,1,878,1126,0,2004,1,0,2,1,4,1,2,8,1,1,1,2,2002.0,1,3.0,644.0,1,1,2,0,48,0,0,0,0,0,0,0,0,7,2009,1,1,257500
487,528290030,80,1,61.0,9734,1,0,1,1,1,2,1,2,9,1,1,5,7,5,2004,2004,2,1,2,2,2,0.0,2,1,2,2,2,3,4,241,5,113,30,384,1,3,1,1,744,630,0,1374,0,0,2,1,3,1,2,7,1,0,0,2,2004.0,1,2.0,400.0,1,1,2,0,0,0,0,0,0,0,0,0,0,5,2009,1,1,167000
488,528290120,60,1,60.0,8123,1,0,1,1,1,2,1,2,9,1,1,2,6,5,2000,2000,2,1,2,2,3,16.0,1,1,2,2,2,2,5,0,1,0,982,982,1,3,1,1,1007,793,0,1800,0,0,2,1,3,1,1,7,1,1,2,1,2000.0,1,2.0,463.0,1,1,2,100,63,0,0,0,0,0,0,0,0,6,2009,1,1,179000
490,528290190,80,1,62.0,7750,1,0,2,1,1,2,1,2,1,1,1,5,7,5,1999,2000,2,1,2,2,2,0.0,1,1,2,2,2,2,5,0,1,0,384,384,1,3,1,1,774,656,0,1430,0,0,2,1,3,1,1,7,1,1,2,2,1999.0,3,2.0,400.0,1,1,2,0,0,0,0,0,0,0,0,0,0,3,2009,1,1,156000
491,528292030,60,1,0.0,15896,1,0,3,1,1,3,1,2,8,1,1,2,7,5,1999,1999,2,1,2,2,3,210.0,2,1,2,2,2,2,3,913,1,0,264,1177,1,3,1,1,1223,1089,0,2312,1,0,2,1,4,1,2,8,1,1,2,2,1999.0,1,3.0,658.0,1,1,2,298,0,0,0,0,0,0,0,0,0,5,2009,1,1,245000
494,528294050,80,1,64.0,7848,1,0,1,1,1,2,1,2,1,1,1,5,7,6,1999,1999,2,1,2,2,2,0.0,1,1,2,1,2,2,5,0,1,0,384,384,1,3,1,1,774,656,0,1430,0,0,2,1,3,1,1,7,1,1,2,2,1999.0,1,2.0,410.0,1,1,2,0,0,0,0,0,0,0,0,0,0,6,2009,1,1,168000
498,528344040,60,1,0.0,16545,1,0,1,1,1,2,1,9,1,1,1,2,8,5,1998,1998,2,1,2,2,3,731.0,2,1,2,2,2,3,4,781,1,0,503,1284,1,3,1,1,1310,1140,0,2450,1,0,2,1,3,1,2,7,1,1,2,1,1998.0,1,3.0,1069.0,1,1,2,0,126,0,0,0,0,0,0,0,0,5,2009,1,1,340000
499,528344100,60,1,98.0,12203,1,0,1,1,1,1,1,9,1,1,1,2,8,5,1998,1999,1,1,2,2,3,975.0,2,1,2,2,2,2,4,854,1,0,371,1225,1,3,1,1,1276,1336,0,2612,1,0,2,1,4,1,2,8,1,1,2,1,1998.0,1,3.0,676.0,1,1,2,250,0,0,0,0,0,0,0,0,0,7,2009,1,1,336000
501,528363050,20,1,0.0,10750,1,0,1,1,1,3,1,9,1,1,1,1,8,5,1994,1995,1,1,3,3,3,634.0,2,1,2,2,2,4,1,236,4,1526,262,2024,1,3,1,1,2063,0,0,2063,1,0,2,0,3,1,2,7,1,2,1,1,1994.0,1,3.0,815.0,1,1,2,182,56,0,0,0,0,0,0,0,0,6,2009,1,1,315000
503,528385050,60,1,79.0,9085,1,0,2,1,1,2,1,9,1,1,1,2,7,5,1995,1996,2,1,2,2,3,286.0,2,1,2,2,2,2,4,816,1,0,254,1070,1,3,1,1,1094,967,0,2061,1,0,2,1,3,1,2,7,1,1,2,1,1995.0,1,2.0,647.0,1,1,2,296,102,209,0,0,0,0,0,0,0,11,2009,1,1,260000
504,528387030,60,1,0.0,11692,1,0,1,1,1,2,1,9,1,1,1,2,8,5,1993,1994,2,1,5,6,3,372.0,2,1,2,2,2,2,4,624,1,0,549,1173,1,3,1,1,1215,1017,0,2232,1,0,2,1,3,1,2,8,1,1,2,1,1993.0,3,2.0,623.0,1,1,2,173,165,0,0,0,0,0,0,0,0,10,2009,1,1,263550
505,528390100,60,1,52.0,46589,1,0,3,1,1,3,1,9,1,1,1,2,8,7,1994,2005,1,1,2,2,3,528.0,2,1,2,2,1,2,4,1361,5,180,88,1629,1,3,1,1,1686,762,0,2448,1,0,2,1,4,1,2,8,1,1,2,1,1994.0,3,3.0,711.0,1,1,2,517,76,0,0,0,0,0,0,0,0,7,2009,1,1,402000
507,528427020,20,1,74.0,9612,1,0,2,1,1,2,1,10,2,1,1,1,8,5,2008,2009,2,1,2,2,1,72.0,2,1,2,2,2,2,5,0,1,0,1468,1468,1,3,1,1,1468,0,0,1468,0,0,2,0,3,1,2,6,1,1,1,1,2008.0,1,3.0,898.0,1,1,2,210,150,0,0,0,0,0,0,0,0,12,2009,2,2,244600
508,528431020,20,1,86.0,11194,1,0,1,1,1,2,1,10,3,1,1,1,8,5,2008,2008,2,1,2,2,1,240.0,2,1,2,2,2,3,5,0,1,0,1696,1696,1,3,1,1,1696,0,0,1696,0,0,2,0,3,1,2,7,1,0,0,1,2008.0,3,3.0,972.0,1,1,2,120,56,0,0,0,0,0,0,0,0,9,2009,1,1,275000
509,528431070,20,1,78.0,10206,1,0,2,1,1,2,1,10,3,1,1,1,8,5,2008,2008,2,1,2,2,3,294.0,2,1,2,2,2,2,5,0,1,0,1614,1614,1,3,1,1,1658,0,0,1658,0,0,2,1,3,1,2,7,1,1,1,1,2008.0,1,3.0,726.0,1,1,2,144,44,0,0,0,0,0,0,0,0,9,2009,1,1,257500
511,528435050,20,1,85.0,10130,1,0,2,1,1,2,1,10,1,1,1,1,8,5,2007,2007,2,1,2,2,1,260.0,2,1,2,2,2,4,4,1294,1,0,408,1702,1,3,1,1,1702,0,0,1702,1,0,2,0,3,1,2,7,1,1,1,1,2007.0,3,3.0,844.0,1,1,2,0,69,0,0,0,0,0,0,0,0,3,2009,1,1,275500
512,528439060,20,1,76.0,9139,1,0,1,1,1,2,1,10,1,1,1,1,8,5,2006,2006,1,1,2,2,1,206.0,2,1,2,3,2,4,4,379,1,0,1043,1422,1,3,1,1,1432,0,0,1432,0,0,2,0,3,1,2,7,1,1,1,1,2006.0,1,2.0,492.0,1,1,2,297,50,0,0,0,0,0,0,0,0,9,2009,1,1,245000
513,528441020,60,1,75.0,9675,1,0,2,1,1,2,1,10,1,1,1,2,7,5,2005,2005,2,1,2,2,2,0.0,2,1,2,2,2,3,4,341,1,0,772,1113,1,3,1,1,1113,858,0,1971,0,0,2,1,3,1,2,8,1,1,1,1,2005.0,3,2.0,689.0,1,1,2,0,48,0,0,0,0,0,0,0,0,2,2009,1,1,253000
515,528456180,60,4,72.0,8640,1,0,2,1,1,2,1,10,1,1,1,2,7,5,2009,2009,2,1,2,2,2,0.0,1,1,2,2,2,2,4,822,1,0,78,900,1,3,1,1,932,920,0,1852,1,0,2,1,3,1,2,7,1,1,2,1,2009.0,3,2.0,644.0,1,1,2,168,108,0,0,0,0,0,0,0,0,7,2009,2,2,252678
517,528456240,20,4,75.0,7862,1,0,1,1,1,2,1,10,1,1,1,1,6,5,2009,2009,2,1,2,2,2,0.0,2,1,2,2,2,2,4,27,1,0,1191,1218,1,3,1,1,1218,0,0,1218,0,0,2,0,2,1,2,4,1,0,0,1,2009.0,1,2.0,676.0,1,1,2,0,102,0,0,0,0,0,0,0,0,9,2009,2,2,208300
520,528458060,20,4,72.0,8640,1,0,2,1,1,2,1,10,1,1,1,1,7,5,2008,2008,1,1,2,2,2,0.0,2,1,2,2,2,2,5,0,1,0,1402,1402,1,3,1,1,1402,0,0,1402,0,0,2,0,3,1,2,7,1,0,0,1,2008.0,3,2.0,625.0,1,1,2,205,126,0,0,0,0,0,0,0,0,5,2009,1,1,229800
521,528458140,20,4,112.0,12606,1,0,1,1,1,2,1,10,1,1,1,1,9,5,2007,2008,2,1,2,2,1,120.0,2,1,2,2,2,4,5,0,1,0,1530,1530,1,3,1,1,1530,0,0,1530,0,0,2,0,3,1,2,7,1,1,1,1,2008.0,3,3.0,984.0,1,1,2,212,136,0,0,0,0,0,0,0,0,5,2009,1,1,250000
522,528458160,20,4,85.0,9187,1,0,2,1,1,2,1,10,1,1,1,1,9,5,2009,2009,2,1,4,5,1,162.0,3,1,2,3,2,3,4,1121,1,0,645,1766,1,3,1,1,1766,0,0,1766,1,0,2,1,2,1,3,7,1,1,1,1,2009.0,1,3.0,478.0,1,1,2,195,130,0,0,0,0,0,0,0,0,10,2009,2,2,370878
524,528477050,60,4,85.0,11003,1,0,2,1,1,2,1,10,1,1,1,2,10,5,2008,2008,2,1,2,2,1,160.0,3,1,2,3,2,4,4,765,1,0,252,1017,1,3,1,1,1026,981,0,2007,1,0,2,1,3,1,3,10,1,1,4,1,2008.0,1,3.0,812.0,1,1,2,168,52,0,0,0,0,0,0,0,0,4,2009,1,1,310000
525,528477070,60,4,84.0,10603,1,0,2,1,1,2,1,10,1,1,1,2,8,5,2006,2006,1,1,2,2,1,121.0,2,1,2,3,1,2,4,682,1,0,218,900,1,3,1,1,909,886,0,1795,1,0,2,1,3,1,2,8,1,1,1,1,2006.0,1,3.0,782.0,1,1,2,168,45,0,0,0,0,0,0,0,0,7,2009,1,1,270000
526,528480040,60,4,85.0,10574,1,0,2,1,1,2,1,10,1,1,1,2,8,5,2005,2006,2,1,2,2,2,0.0,2,1,2,2,2,3,5,0,1,0,1082,1082,1,3,1,1,1082,871,0,1953,0,0,2,1,3,1,2,9,1,1,1,1,2005.0,3,3.0,1043.0,1,1,2,160,50,0,0,0,0,0,0,0,0,5,2009,1,1,252000
527,528480130,60,4,65.0,8125,1,0,2,1,1,2,1,10,1,1,1,2,7,5,2006,2007,2,1,4,5,1,100.0,2,1,2,2,2,2,4,812,1,0,280,1092,1,3,1,1,1112,438,0,1550,1,0,2,0,2,1,2,7,1,0,0,1,2007.0,1,2.0,438.0,1,1,2,0,168,0,0,0,0,0,0,0,0,10,2009,1,1,241000
528,528480170,20,4,65.0,8125,1,0,2,1,1,1,1,10,1,1,1,1,8,5,2008,2009,1,1,2,2,3,288.0,2,1,2,2,2,2,5,0,1,0,1836,1836,1,3,1,1,1836,0,0,1836,0,0,2,0,3,1,2,8,1,1,1,1,2009.0,1,2.0,517.0,1,1,2,0,175,0,0,0,0,0,0,0,0,10,2009,2,2,264500
530,528482130,60,4,75.0,9375,1,0,2,1,1,2,1,10,1,1,1,2,7,5,2003,2004,2,1,2,2,2,0.0,2,1,2,2,2,2,5,0,1,0,912,912,1,3,1,1,912,1182,0,2094,0,0,2,1,4,1,2,8,1,1,1,2,2003.0,1,2.0,615.0,1,1,2,182,182,0,0,0,0,0,0,0,0,11,2009,1,1,263000
531,528488100,20,4,62.0,7500,1,1,2,1,1,2,1,10,1,1,1,1,7,5,2004,2005,2,1,2,2,2,0.0,2,1,2,2,2,2,4,410,1,0,811,1221,1,3,1,1,1221,0,0,1221,1,0,2,0,2,1,2,6,1,0,0,1,2004.0,3,2.0,400.0,1,1,2,0,113,0,0,0,0,0,0,0,0,10,2009,1,1,185000
532,528490040,20,4,68.0,8736,1,0,1,1,1,2,1,10,1,1,1,1,7,5,2003,2004,2,1,2,7,2,0.0,2,1,2,2,2,2,4,771,6,360,422,1553,1,3,1,1,1553,0,0,1553,1,0,2,0,3,1,2,6,1,0,0,1,2003.0,3,2.0,588.0,1,1,2,192,88,0,0,0,0,0,0,0,0,8,2009,1,1,234500
535,531363030,20,1,63.0,7500,1,0,2,1,1,2,1,11,1,1,1,1,7,5,2006,2006,2,1,2,2,2,0.0,2,1,2,2,1,2,4,54,1,0,1087,1141,1,3,1,1,1141,0,0,1141,1,0,1,1,3,1,2,6,1,0,0,4,2006.0,3,2.0,484.0,1,1,2,182,0,0,0,0,0,0,0,0,0,6,2009,1,1,152000
537,531369010,60,1,96.0,10628,1,0,1,1,1,1,1,11,1,1,1,2,7,5,2004,2004,2,1,2,2,2,0.0,2,1,2,2,2,1,5,0,1,0,835,835,1,3,1,1,871,941,0,1812,0,0,2,1,3,1,2,8,1,0,0,2,2004.0,3,2.0,478.0,1,1,2,146,91,0,0,0,0,0,0,0,0,1,2009,1,1,193000
538,531369020,20,1,76.0,10141,1,0,1,1,1,2,1,11,1,1,1,1,8,5,2004,2004,2,3,2,2,3,264.0,2,1,2,2,2,1,1,516,5,774,222,1512,1,3,1,1,1512,0,0,1512,0,0,2,0,3,1,2,6,1,0,0,1,2004.0,3,3.0,845.0,1,1,2,210,36,0,0,0,0,0,0,0,0,1,2009,1,1,203000
539,531371050,20,1,67.0,10083,1,0,2,1,1,2,1,11,1,1,1,1,7,5,2003,2003,2,1,2,2,0,0.0,2,1,2,2,2,2,4,833,1,0,343,1176,1,3,1,1,1200,0,0,1200,1,0,2,0,2,1,2,5,1,0,0,1,2003.0,3,2.0,555.0,1,1,2,0,41,0,0,0,0,0,0,0,0,8,2009,1,1,184900
541,531375090,20,1,63.0,13072,1,0,2,1,1,2,1,11,5,1,1,1,5,5,2004,2004,2,1,2,2,2,0.0,1,1,2,2,2,2,5,0,1,0,1114,1114,1,3,1,1,1114,0,0,1114,0,0,1,1,3,1,2,6,1,0,0,0,0.0,0,0.0,0.0,0,0,2,0,39,0,0,0,0,0,0,0,0,8,2009,1,1,142000
