"","x"
"6559","Walking"
"6560","Walking"
"6561","Walking"
"6562","Walking"
"6563","Walking"
"6564","Walking"
"6565","Walking"
"6566","Walking"
"6567","Walking"
"6568","Walking"
"6569","Walking"
"6570","Walking"
"6571","Walking"
"6572","Walking"
"6573","Walking"
"6574","Walking"
"6575","Walking"
"6576","Walking"
"6577","Walking"
"6578","Walking"
"6579","Walking"
"6580","Walking"
"6581","WalkingDownstairs"
"6582","WalkingDownstairs"
"6583","WalkingDownstairs"
"6584","WalkingDownstairs"
"6585","WalkingDownstairs"
"6586","WalkingDownstairs"
"6587","WalkingDownstairs"
"6588","WalkingDownstairs"
"6589","WalkingDownstairs"
"6590","WalkingDownstairs"
"6591","WalkingDownstairs"
"6592","WalkingDownstairs"
"6593","WalkingDownstairs"
"6594","WalkingDownstairs"
"6595","WalkingDownstairs"
"6596","WalkingDownstairs"
"6597","WalkingDownstairs"
"6598","WalkingDownstairs"
"6599","WalkingDownstairs"
"6600","WalkingDownstairs"
"6601","WalkingDownstairs"
"6602","WalkingDownstairs"
"6603","WalkingUpstairs"
"6604","WalkingUpstairs"
"6605","WalkingUpstairs"
"6606","WalkingUpstairs"
"6607","WalkingUpstairs"
"6608","WalkingUpstairs"
"6609","WalkingUpstairs"
"6610","WalkingUpstairs"
"6611","WalkingUpstairs"
"6612","WalkingUpstairs"
"6613","WalkingUpstairs"
"6614","WalkingUpstairs"
"6615","WalkingUpstairs"
"6616","WalkingUpstairs"
"6617","WalkingUpstairs"
"6618","WalkingUpstairs"
"6619","WalkingUpstairs"
"6620","WalkingUpstairs"
"6621","WalkingUpstairs"
"6622","WalkingUpstairs"
"6623","WalkingUpstairs"
"6624","WalkingUpstairs"
"6625","WalkingUpstairs"
"6626","Standing"
"6627","Standing"
"6628","Standing"
"6629","Standing"
"6630","Standing"
"6631","Standing"
"6632","Standing"
"6633","Standing"
"6634","Standing"
"6635","Standing"
"6636","Standing"
"6637","Standing"
"6638","Standing"
"6639","Standing"
"6640","Standing"
"6641","Standing"
"6642","Standing"
"6643","Standing"
"6644","Standing"
"6645","Standing"
"6646","Standing"
"6647","Standing"
"6648","Standing"
"6649","Standing"
"6650","Standing"
"6651","Standing"
"6652","Standing"
"6653","Standing"
"6654","Standing"
"6655","Standing"
"6656","Standing"
"6657","Sitting"
"6658","Sitting"
"6659","Sitting"
"6660","Sitting"
"6661","Sitting"
"6662","Sitting"
"6663","Sitting"
"6664","Sitting"
"6665","Sitting"
"6666","Sitting"
"6667","Sitting"
"6668","Sitting"
"6669","Sitting"
"6670","Sitting"
"6671","Sitting"
"6672","Sitting"
"6673","Sitting"
"6674","Sitting"
"6675","Sitting"
"6676","Sitting"
"6677","Sitting"
"6678","Sitting"
"6679","Sitting"
"6680","Sitting"
"6681","Sitting"
"6682","Sitting"
"6683","Sitting"
"6684","Sitting"
"6685","Laying"
"6686","Laying"
"6687","Laying"
"6688","Laying"
"6689","Laying"
"6690","Laying"
"6691","Laying"
"6692","Laying"
"6693","Laying"
"6694","Laying"
"6695","Laying"
"6696","Laying"
"6697","Laying"
"6698","Laying"
"6699","Laying"
"6700","Laying"
"6701","Laying"
"6702","Laying"
"6703","Laying"
"6704","Laying"
"6705","Laying"
"6706","Laying"
"6707","Laying"
"6708","Laying"
"6709","Laying"
"6710","Laying"
"6711","Laying"
"6712","Laying"
"6713","Laying"
"6714","Laying"
"6715","Laying"
"6716","Laying"
"6717","Laying"
"6718","Laying"
"6719","Laying"
"6720","Laying"
"6721","Laying"
"6722","Laying"
"6723","Laying"
"6724","Laying"
"6725","Walking"
"6726","Walking"
"6727","Walking"
"6728","Walking"
"6729","Walking"
"6730","Walking"
"6731","Walking"
"6732","Walking"
"6733","Walking"
"6734","Walking"
"6735","Walking"
"6736","Walking"
"6737","Walking"
"6738","Walking"
"6739","Walking"
"6740","Walking"
"6741","Walking"
"6742","Walking"
"6743","Walking"
"6744","Walking"
"6745","Walking"
"6746","Walking"
"6747","Walking"
"6748","Walking"
"6749","Walking"
"6750","Walking"
"6751","WalkingDownstairs"
"6752","WalkingDownstairs"
"6753","WalkingDownstairs"
"6754","WalkingDownstairs"
"6755","WalkingDownstairs"
"6756","WalkingDownstairs"
"6757","WalkingDownstairs"
"6758","WalkingDownstairs"
"6759","WalkingDownstairs"
"6760","WalkingDownstairs"
"6761","WalkingDownstairs"
"6762","WalkingDownstairs"
"6763","WalkingDownstairs"
"6764","WalkingDownstairs"
"6765","WalkingDownstairs"
"6766","WalkingDownstairs"
"6767","WalkingDownstairs"
"6768","WalkingDownstairs"
"6769","WalkingDownstairs"
"6770","WalkingDownstairs"
"6771","WalkingDownstairs"
"6772","WalkingDownstairs"
"6773","WalkingDownstairs"
"6774","WalkingDownstairs"
"6775","WalkingUpstairs"
"6776","WalkingUpstairs"
"6777","WalkingUpstairs"
"6778","WalkingUpstairs"
"6779","WalkingUpstairs"
"6780","WalkingUpstairs"
"6781","WalkingUpstairs"
"6782","WalkingUpstairs"
"6783","WalkingUpstairs"
"6784","WalkingUpstairs"
"6785","WalkingUpstairs"
"6786","WalkingUpstairs"
"6787","WalkingUpstairs"
"6788","WalkingUpstairs"
"6789","WalkingUpstairs"
"6790","WalkingUpstairs"
"6791","WalkingUpstairs"
"6792","WalkingUpstairs"
"6793","WalkingUpstairs"
"6794","WalkingUpstairs"
"6795","WalkingUpstairs"
"6796","WalkingUpstairs"
"6797","WalkingUpstairs"
"6798","WalkingUpstairs"
"6799","WalkingUpstairs"
"6800","Standing"
"6801","Standing"
"6802","Standing"
"6803","Standing"
"6804","Standing"
"6805","Standing"
"6806","Standing"
"6807","Standing"
"6808","Standing"
"6809","Standing"
"6810","Standing"
"6811","Standing"
"6812","Standing"
"6813","Standing"
"6814","Standing"
"6815","Standing"
"6816","Standing"
"6817","Standing"
"6818","Standing"
"6819","Standing"
"6820","Standing"
"6821","Standing"
"6822","Standing"
"6823","Standing"
"6824","Standing"
"6825","Standing"
"6826","Standing"
"6827","Standing"
"6828","Standing"
"6829","Standing"
"6830","Standing"
"6831","Standing"
"6832","Standing"
"6833","Standing"
"6834","Sitting"
"6835","Sitting"
"6836","Sitting"
"6837","Sitting"
"6838","Sitting"
"6839","Sitting"
"6840","Sitting"
"6841","Sitting"
"6842","Sitting"
"6843","Sitting"
"6844","Sitting"
"6845","Sitting"
"6846","Sitting"
"6847","Sitting"
"6848","Sitting"
"6849","Sitting"
"6850","Sitting"
"6851","Sitting"
"6852","Sitting"
"6853","Sitting"
"6854","Sitting"
"6855","Sitting"
"6856","Sitting"
"6857","Sitting"
"6858","Sitting"
"6859","Sitting"
"6860","Sitting"
"6861","Sitting"
"6862","Sitting"
"6863","Sitting"
"6864","Sitting"
"6865","Sitting"
"6866","Laying"
"6867","Laying"
"6868","Laying"
"6869","Laying"
"6870","Laying"
"6871","Laying"
"6872","Laying"
"6873","Laying"
"6874","Laying"
"6875","Laying"
"6876","Laying"
"6877","Laying"
"6878","Laying"
"6879","Laying"
"6880","Laying"
"6881","Laying"
"6882","Laying"
"6883","Laying"
"6884","Laying"
"6885","Laying"
"6886","Laying"
"6887","Laying"
"6888","Laying"
"6889","Laying"
"6890","Laying"
"6891","Laying"
"6892","Laying"
"6893","Laying"
"6894","Laying"
"6895","Walking"
"6896","Walking"
"6897","Walking"
"6898","Walking"
"6899","Walking"
"6900","Walking"
"6901","Walking"
"6902","Walking"
"6903","Walking"
"6904","Walking"
"6905","Walking"
"6906","Walking"
"6907","Walking"
"6908","Walking"
"6909","Walking"
"6910","Walking"
"6911","Walking"
"6912","Walking"
"6913","Walking"
"6914","Walking"
"6915","Walking"
"6916","Walking"
"6917","Walking"
"6918","Walking"
"6919","Walking"
"6920","Walking"
"6921","Walking"
"6922","WalkingDownstairs"
"6923","WalkingDownstairs"
"6924","WalkingDownstairs"
"6925","WalkingDownstairs"
"6926","WalkingDownstairs"
"6927","WalkingDownstairs"
"6928","WalkingDownstairs"
"6929","WalkingDownstairs"
"6930","WalkingDownstairs"
"6931","WalkingDownstairs"
"6932","WalkingDownstairs"
"6933","WalkingDownstairs"
"6934","WalkingDownstairs"
"6935","WalkingDownstairs"
"6936","WalkingDownstairs"
"6937","WalkingDownstairs"
"6938","WalkingDownstairs"
"6939","WalkingDownstairs"
"6940","WalkingDownstairs"
"6941","WalkingDownstairs"
"6942","WalkingDownstairs"
"6943","WalkingDownstairs"
"6944","WalkingDownstairs"
"6945","WalkingDownstairs"
"6946","WalkingUpstairs"
"6947","WalkingUpstairs"
"6948","WalkingUpstairs"
"6949","WalkingUpstairs"
"6950","WalkingUpstairs"
"6951","WalkingUpstairs"
"6952","WalkingUpstairs"
"6953","WalkingUpstairs"
"6954","WalkingUpstairs"
"6955","WalkingUpstairs"
"6956","WalkingUpstairs"
"6957","WalkingUpstairs"
"6958","WalkingUpstairs"
"6959","WalkingUpstairs"
"6960","WalkingUpstairs"
"6961","WalkingUpstairs"
"6962","WalkingUpstairs"
"6963","WalkingUpstairs"
"6964","WalkingUpstairs"
"6965","WalkingUpstairs"
"6966","WalkingUpstairs"
"6967","WalkingUpstairs"
"6968","WalkingUpstairs"
"6969","WalkingUpstairs"
"6970","Standing"
"6971","Standing"
"6972","Standing"
"6973","Standing"
"6974","Standing"
"6975","Standing"
"6976","Standing"
"6977","Standing"
"6978","Standing"
"6979","Standing"
"6980","Standing"
"6981","Standing"
"6982","Standing"
"6983","Standing"
"6984","Standing"
"6985","Standing"
"6986","Standing"
"6987","Standing"
"6988","Standing"
"6989","Standing"
"6990","Standing"
"6991","Standing"
"6992","Standing"
"6993","Standing"
"6994","Standing"
"6995","Standing"
"6996","Standing"
"6997","Sitting"
"6998","Sitting"
"6999","Sitting"
"7000","Sitting"
"7001","Sitting"
"7002","Sitting"
"7003","Sitting"
"7004","Sitting"
"7005","Sitting"
"7006","Sitting"
"7007","Sitting"
"7008","Sitting"
"7009","Sitting"
"7010","Sitting"
"7011","Sitting"
"7012","Sitting"
"7013","Sitting"
"7014","Sitting"
"7015","Sitting"
"7016","Sitting"
"7017","Sitting"
"7018","Sitting"
"7019","Sitting"
"7020","Sitting"
"7021","Sitting"
"7022","Sitting"
"7023","Sitting"
"7024","Sitting"
"7025","Sitting"
"7026","Sitting"
"7027","Sitting"
"7028","Sitting"
"7029","Laying"
"7030","Laying"
"7031","Laying"
"7032","Laying"
"7033","Laying"
"7034","Laying"
"7035","Laying"
"7036","Laying"
"7037","Laying"
"7038","Laying"
"7039","Laying"
"7040","Laying"
"7041","Laying"
"7042","Laying"
"7043","Laying"
"7044","Laying"
"7045","Laying"
"7046","Laying"
"7047","Laying"
"7048","Laying"
"7049","Laying"
"7050","Laying"
"7051","Laying"
"7052","Laying"
"7053","Laying"
"7054","Laying"
"7055","Laying"
"7056","Laying"
"7057","Laying"
"7058","Laying"
"7059","Laying"
"7060","Laying"
"7061","Laying"
"7062","Laying"
"7063","Laying"
"7064","Laying"
"7065","Laying"
"7066","Laying"
"7067","Walking"
"7068","Walking"
"7069","Walking"
"7070","Walking"
"7071","Walking"
"7072","Walking"
"7073","Walking"
"7074","Walking"
"7075","Walking"
"7076","Walking"
"7077","Walking"
"7078","Walking"
"7079","Walking"
"7080","Walking"
"7081","Walking"
"7082","Walking"
"7083","Walking"
"7084","Walking"
"7085","Walking"
"7086","Walking"
"7087","Walking"
"7088","Walking"
"7089","Walking"
"7090","Walking"
"7091","Walking"
"7092","Walking"
"7093","Walking"
"7094","Walking"
"7095","Walking"
"7096","Walking"
"7097","Walking"
"7098","Walking"
"7099","Walking"
"7100","WalkingDownstairs"
"7101","WalkingDownstairs"
"7102","WalkingDownstairs"
"7103","WalkingDownstairs"
"7104","WalkingDownstairs"
"7105","WalkingDownstairs"
"7106","WalkingDownstairs"
"7107","WalkingDownstairs"
"7108","WalkingDownstairs"
"7109","WalkingDownstairs"
"7110","WalkingDownstairs"
"7111","WalkingDownstairs"
"7112","WalkingDownstairs"
"7113","WalkingDownstairs"
"7114","WalkingDownstairs"
"7115","WalkingDownstairs"
"7116","WalkingDownstairs"
"7117","WalkingDownstairs"
"7118","WalkingDownstairs"
"7119","WalkingDownstairs"
"7120","WalkingDownstairs"
"7121","WalkingDownstairs"
"7122","WalkingDownstairs"
"7123","WalkingUpstairs"
"7124","WalkingUpstairs"
"7125","WalkingUpstairs"
"7126","WalkingUpstairs"
"7127","WalkingUpstairs"
"7128","WalkingUpstairs"
"7129","WalkingUpstairs"
"7130","WalkingUpstairs"
"7131","WalkingUpstairs"
"7132","WalkingUpstairs"
"7133","WalkingUpstairs"
"7134","WalkingUpstairs"
"7135","WalkingUpstairs"
"7136","WalkingUpstairs"
"7137","WalkingUpstairs"
"7138","WalkingUpstairs"
"7139","WalkingUpstairs"
"7140","WalkingUpstairs"
"7141","WalkingUpstairs"
"7142","WalkingUpstairs"
"7143","WalkingUpstairs"
"7144","WalkingUpstairs"
"7145","WalkingUpstairs"
"7146","WalkingUpstairs"
"7147","WalkingDownstairs"
"7148","WalkingDownstairs"
"7149","WalkingDownstairs"
"7150","WalkingDownstairs"
"7151","WalkingDownstairs"
"7152","WalkingDownstairs"
"7153","WalkingDownstairs"
"7154","WalkingDownstairs"
"7155","WalkingDownstairs"
"7156","WalkingDownstairs"
"7157","WalkingDownstairs"
"7158","WalkingUpstairs"
"7159","WalkingUpstairs"
"7160","WalkingUpstairs"
"7161","WalkingUpstairs"
"7162","WalkingUpstairs"
"7163","WalkingUpstairs"
"7164","WalkingUpstairs"
"7165","WalkingUpstairs"
"7166","WalkingUpstairs"
"7167","WalkingUpstairs"
"7168","WalkingUpstairs"
"7169","Standing"
"7170","Standing"
"7171","Standing"
"7172","Standing"
"7173","Standing"
"7174","Standing"
"7175","Standing"
"7176","Standing"
"7177","Standing"
"7178","Standing"
"7179","Standing"
"7180","Standing"
"7181","Standing"
"7182","Standing"
"7183","Standing"
"7184","Standing"
"7185","Standing"
"7186","Standing"
"7187","Standing"
"7188","Standing"
"7189","Standing"
"7190","Standing"
"7191","Standing"
"7192","Standing"
"7193","Standing"
"7194","Standing"
"7195","Standing"
"7196","Standing"
"7197","Standing"
"7198","Standing"
"7199","Standing"
"7200","Standing"
"7201","Sitting"
"7202","Sitting"
"7203","Sitting"
"7204","Sitting"
"7205","Sitting"
"7206","Sitting"
"7207","Sitting"
"7208","Sitting"
"7209","Sitting"
"7210","Sitting"
"7211","Sitting"
"7212","Sitting"
"7213","Sitting"
"7214","Sitting"
"7215","Sitting"
"7216","Sitting"
"7217","Sitting"
"7218","Sitting"
"7219","Sitting"
"7220","Sitting"
"7221","Sitting"
"7222","Sitting"
"7223","Sitting"
"7224","Sitting"
"7225","Sitting"
"7226","Sitting"
"7227","Sitting"
"7228","Sitting"
"7229","Sitting"
"7230","Sitting"
"7231","Laying"
"7232","Laying"
"7233","Laying"
"7234","Laying"
"7235","Laying"
"7236","Laying"
"7237","Laying"
"7238","Laying"
"7239","Laying"
"7240","Laying"
"7241","Laying"
"7242","Laying"
"7243","Laying"
"7244","Laying"
"7245","Laying"
"7246","Laying"
"7247","Laying"
"7248","Laying"
"7249","Laying"
"7250","Laying"
"7251","Laying"
"7252","Laying"
"7253","Laying"
"7254","Laying"
"7255","Laying"
"7256","Laying"
"7257","Laying"
"7258","Laying"
"7259","Laying"
"7260","Laying"
"7261","Laying"
"7262","Laying"
"7263","Walking"
"7264","Walking"
"7265","Walking"
"7266","Walking"
"7267","Walking"
"7268","Walking"
"7269","Walking"
"7270","Walking"
"7271","Walking"
"7272","Walking"
"7273","Walking"
"7274","Walking"
"7275","Walking"
"7276","Walking"
"7277","Walking"
"7278","Walking"
"7279","Walking"
"7280","Walking"
"7281","Walking"
"7282","Walking"
"7283","Walking"
"7284","Walking"
"7285","Walking"
"7286","Walking"
"7287","Walking"
"7288","Walking"
"7289","Walking"
"7290","Walking"
"7291","Walking"
"7292","Walking"
"7293","Walking"
"7294","Walking"
"7295","WalkingDownstairs"
"7296","WalkingDownstairs"
"7297","WalkingDownstairs"
"7298","WalkingDownstairs"
"7299","WalkingDownstairs"
"7300","WalkingDownstairs"
"7301","WalkingDownstairs"
"7302","WalkingDownstairs"
"7303","WalkingDownstairs"
"7304","WalkingDownstairs"
"7305","WalkingDownstairs"
"7306","WalkingDownstairs"
"7307","WalkingDownstairs"
"7308","WalkingDownstairs"
"7309","WalkingDownstairs"
"7310","WalkingDownstairs"
"7311","WalkingDownstairs"
"7312","WalkingDownstairs"
"7313","WalkingDownstairs"
"7314","WalkingDownstairs"
"7315","WalkingDownstairs"
"7316","WalkingDownstairs"
"7317","WalkingDownstairs"
"7318","WalkingDownstairs"
"7319","WalkingDownstairs"
"7320","WalkingDownstairs"
"7321","WalkingDownstairs"
"7322","WalkingDownstairs"
"7323","WalkingUpstairs"
"7324","WalkingUpstairs"
"7325","WalkingUpstairs"
"7326","WalkingUpstairs"
"7327","WalkingUpstairs"
"7328","WalkingUpstairs"
"7329","WalkingUpstairs"
"7330","WalkingUpstairs"
"7331","WalkingUpstairs"
"7332","WalkingUpstairs"
"7333","WalkingUpstairs"
"7334","WalkingUpstairs"
"7335","WalkingUpstairs"
"7336","WalkingUpstairs"
"7337","WalkingUpstairs"
"7338","WalkingUpstairs"
"7339","WalkingUpstairs"
"7340","WalkingUpstairs"
"7341","WalkingUpstairs"
"7342","WalkingUpstairs"
"7343","WalkingUpstairs"
"7344","WalkingUpstairs"
"7345","WalkingUpstairs"
"7346","WalkingUpstairs"
"7347","WalkingUpstairs"
"7348","WalkingUpstairs"
"7349","WalkingUpstairs"
"7350","WalkingUpstairs"
"7351","WalkingUpstairs"
"7352","WalkingUpstairs"
